_id,Date,Rain,Temp Max,Temp Min
5502,1966-01-23T00:00:00,0,28.20999908,15.5
5503,1966-01-24T00:00:00,0,29.70000076,17.88999939
5504,1966-01-25T00:00:00,0,30.15999985,15.02000046
5505,1966-01-26T00:00:00,0,31.04000092,19.05999947
5506,1966-01-27T00:00:00,0,31.27000046,17.90999985
5507,1966-01-28T00:00:00,0.930545151,30.48999977,19.5
5508,1966-01-29T00:00:00,0,29.88999939,19.47999954
5509,1966-01-30T00:00:00,0.754581809,29.79999924,19.52000046
5510,1966-01-31T00:00:00,0,28.78000069,18.96999931
5511,1966-01-02T00:00:00,0,29.81999969,18.12000084
5512,1966-02-02T00:00:00,0,30.20000076,16.90999985
5513,1966-03-02T00:00:00,0,30.26000023,15.13000011
5514,1966-04-02T00:00:00,0,30.12999916,16.07999992
5515,1966-05-02T00:00:00,0,30.84000015,14.56999969
5516,1966-06-02T00:00:00,0,30.86000061,15.34000015
5517,1966-07-02T00:00:00,0,31.02000046,14.11999989
5518,1966-08-02T00:00:00,0,31.22999954,14.35999966
5519,1966-09-02T00:00:00,0,31.60000038,15.77000046
5520,1966-10-02T00:00:00,0,32.65999985,17.11000061
5521,1966-11-02T00:00:00,0,32.88999939,17.80999947
5522,1966-12-02T00:00:00,0,33.11000061,18.09000015
5523,1966-02-13T00:00:00,0,33.56000137,16.94000053
5524,1966-02-14T00:00:00,0,32.86000061,19.45999908
5525,1966-02-15T00:00:00,0,34.06999969,20.11000061
5526,1966-02-16T00:00:00,0,33.95000076,20.84000015
5527,1966-02-17T00:00:00,0,34.45999908,21.40999985
5528,1966-02-18T00:00:00,0,34.61000061,21.30999947
5529,1966-02-19T00:00:00,0,34.13999939,21.07999992
5530,1966-02-20T00:00:00,0,35.75,21.72999954
5531,1966-02-21T00:00:00,0,35.56999969,19.84000015
5532,1966-02-22T00:00:00,0,33.86000061,21.51000023
5533,1966-02-23T00:00:00,0,35.58000183,21.67000008
5534,1966-02-24T00:00:00,0,35.16999817,18.27000046
5535,1966-02-25T00:00:00,0,33.88999939,18.43000031
5536,1966-02-26T00:00:00,0,35.04000092,18.82999992
5537,1966-02-27T00:00:00,0,35.63999939,19.25
5538,1966-02-28T00:00:00,0,35.22999954,19.84000015
5539,1966-01-03T00:00:00,0,35.50999832,19.47999954
5540,1966-02-03T00:00:00,0,35.63999939,21.64999962
5541,1966-03-03T00:00:00,0,36.06000137,21.38999939
5542,1966-04-03T00:00:00,0,36.84999847,22.19000053
5543,1966-05-03T00:00:00,0,37.38000107,22.5
5544,1966-06-03T00:00:00,0,35.84000015,22.20000076
5545,1966-07-03T00:00:00,0,36.38999939,21.70000076
5546,1966-08-03T00:00:00,0,35.40000153,22.62000084
5547,1966-09-03T00:00:00,0,34.16999817,22.89999962
5548,1966-10-03T00:00:00,0,32.95999908,21.64999962
5549,1966-11-03T00:00:00,0,33.63999939,20.14999962
5550,1966-12-03T00:00:00,0,33.06000137,18.88999939
5551,1966-03-13T00:00:00,0,31.92000008,19.82999992
5552,1966-03-14T00:00:00,0,34.24000168,19.93000031
5553,1966-03-15T00:00:00,0,34.91999817,20.39999962
5554,1966-03-16T00:00:00,0,35.93000031,18.94000053
5555,1966-03-17T00:00:00,0,37.27000046,20.98999977
5556,1966-03-18T00:00:00,0,37.56999969,23.71999931
5557,1966-03-19T00:00:00,0,36.58000183,21.60000038
5558,1966-03-20T00:00:00,0,36.86999893,21.54999924
5559,1966-03-21T00:00:00,0,36.49000168,19.79000092
5560,1966-03-22T00:00:00,0,36.45000076,21.42000008
5561,1966-03-23T00:00:00,0,37.56000137,22.29000092
5562,1966-03-24T00:00:00,0,38.41999817,22.76000023
5563,1966-03-25T00:00:00,0,38.84000015,21.65999985
5564,1966-03-26T00:00:00,0,39.11999893,22.59000015
5565,1966-03-27T00:00:00,0,39.38999939,23.19000053
5566,1966-03-28T00:00:00,0,38.97999954,23.79000092
5567,1966-03-29T00:00:00,0,39.31999969,23.25
5568,1966-03-30T00:00:00,0,37.34000015,23.37000084
5569,1966-03-31T00:00:00,0,36.65000153,22.95000076
5570,1966-01-04T00:00:00,0,37.81999969,22.04000092
5571,1966-02-04T00:00:00,0,38.99000168,23.94000053
5572,1966-03-04T00:00:00,0,38.86999893,23.26000023
5573,1966-04-04T00:00:00,0,37.70999908,24.80999947
5574,1966-05-04T00:00:00,0,38.75999832,25.62000084
5575,1966-06-04T00:00:00,0,40.09999847,25.51000023
5576,1966-07-04T00:00:00,0,39.25,25.52000046
5577,1966-08-04T00:00:00,0,38.81000137,25.81999969
5578,1966-09-04T00:00:00,0,38.79000092,24.45000076
5579,1966-10-04T00:00:00,0,37.63999939,23.90999985
5580,1966-11-04T00:00:00,0,37.50999832,23.46999931
5581,1966-12-04T00:00:00,0,38.06000137,24.05999947
5582,1966-04-13T00:00:00,0,39.65999985,23.94000053
5583,1966-04-14T00:00:00,0,40.43000031,25.37000084
5584,1966-04-15T00:00:00,0,40.70999908,26.92000008
5585,1966-04-16T00:00:00,0,40.63999939,26.23999977
5586,1966-04-17T00:00:00,0.485281825,39.27999878,24.31999969
5587,1966-04-18T00:00:00,0.388225436,39.25999832,23.01000023
5588,1966-04-19T00:00:00,0,34.49000168,22.95000076
5589,1966-04-20T00:00:00,0,37.54000092,24.87000084
5590,1966-04-21T00:00:00,0,37.95000076,24.65999985
5591,1966-04-22T00:00:00,3.443514824,38.5,24.38999939
5592,1966-04-23T00:00:00,1.831781745,37.61000061,24.29999924
5593,1966-04-24T00:00:00,0.698805749,38.18999863,25.54000092
5594,1966-04-25T00:00:00,0,37.88000107,26.04999924
5595,1966-04-26T00:00:00,0.155290172,39.43999863,26.79000092
5596,1966-04-27T00:00:00,0.388225436,40.40000153,26.54999924
5597,1966-04-28T00:00:00,0.373683482,40.93000031,25.70000076
5598,1966-04-29T00:00:00,1.261732697,40.5,26.77000046
5599,1966-04-30T00:00:00,0,40.27000046,27.32999992
5600,1966-01-05T00:00:00,0,37.04000092,26.73999977
5601,1966-02-05T00:00:00,1.158882022,34.52000046,24.29000092
5602,1966-03-05T00:00:00,0,33.13999939,23.84000015
5603,1966-04-05T00:00:00,0,34.08000183,24.79999924
5604,1966-05-05T00:00:00,0,33.88999939,23.28000069
5605,1966-06-05T00:00:00,0.155290172,33.70999908,22.96999931
5606,1966-07-05T00:00:00,0,38.40999985,24.71999931
5607,1966-08-05T00:00:00,0,40.93999863,25.70000076
5608,1966-09-05T00:00:00,0,40.49000168,26.71999931
5609,1966-10-05T00:00:00,0,42.11000061,26.62999916
5610,1966-11-05T00:00:00,0,40.88000107,25.76000023
5611,1966-12-05T00:00:00,0,39.84999847,25.54999924
5612,1966-05-13T00:00:00,0,39.81000137,26.01000023
5613,1966-05-14T00:00:00,0,40.43999863,28.01000023
5614,1966-05-15T00:00:00,0,42,29.40999985
5615,1966-05-16T00:00:00,0,41.27999878,28.22999954
5616,1966-05-17T00:00:00,0,42.75,24.80999947
5617,1966-05-18T00:00:00,0,42.45000076,24.96999931
5618,1966-05-19T00:00:00,0,42.70000076,25.88999939
5619,1966-05-20T00:00:00,0,43.27999878,25.97999954
5620,1966-05-21T00:00:00,0,42.79999924,25.54000092
5621,1966-05-22T00:00:00,0,42.70999908,27.46999931
5622,1966-05-23T00:00:00,0,43.09000015,28.42000008
5623,1966-05-24T00:00:00,0,43.20000076,28.71999931
5624,1966-05-25T00:00:00,0,43.27999878,28.23999977
5625,1966-05-26T00:00:00,0,43.15999985,27.48999977
5626,1966-05-27T00:00:00,0,42.58000183,28.32999992
5627,1966-05-28T00:00:00,0,42.86999893,27.75
5628,1966-05-29T00:00:00,0,41.65000153,27.76000023
5629,1966-05-30T00:00:00,0,41.24000168,27.65999985
5630,1966-05-31T00:00:00,0,40.49000168,28.23999977
5631,1966-01-06T00:00:00,0,41.02999878,28.43000031
5632,1966-02-06T00:00:00,0.427047968,40.99000168,26.62000084
5633,1966-03-06T00:00:00,0,37.13999939,24.15999985
5634,1966-04-06T00:00:00,0,36.45000076,25.44000053
5635,1966-05-06T00:00:00,0,36.74000168,25.68000031
5636,1966-06-06T00:00:00,0.194112718,38.25999832,26.22999954
5637,1966-07-06T00:00:00,0,38.84000015,26.18000031
5638,1966-08-06T00:00:00,0,38.72999954,26.84000015
5639,1966-09-06T00:00:00,4.80980444,38,25.43000031
5640,1966-10-06T00:00:00,0,38.11000061,25.21999931
5641,1966-11-06T00:00:00,1.627528071,38.68999863,24.56999969
5642,1966-12-06T00:00:00,0,36.61999893,24.89999962
5643,1966-06-13T00:00:00,0.146542549,38.08000183,25.26000023
5644,1966-06-14T00:00:00,4.420220852,36.86000061,23.98999977
5645,1966-06-15T00:00:00,6.705483437,33.72000122,23.03000069
5646,1966-06-16T00:00:00,2.566790104,33.97000122,23.29999924
5647,1966-06-17T00:00:00,0,35.20999908,24.04000092
5648,1966-06-18T00:00:00,0,36.68999863,25.37999916
5649,1966-06-19T00:00:00,0,36.81999969,25.63999939
5650,1966-06-20T00:00:00,0,35.83000183,25.54999924
5651,1966-06-21T00:00:00,0.194112718,35.22000122,24.63999939
5652,1966-06-22T00:00:00,0,35.09000015,24.19000053
5653,1966-06-23T00:00:00,0,36.08000183,25.57999992
5654,1966-06-24T00:00:00,0,36.56999969,26.19000053
5655,1966-06-25T00:00:00,0.372917086,36.36999893,24.71999931
5656,1966-06-26T00:00:00,0,34.09999847,24.18000031
5657,1966-06-27T00:00:00,0,35.13999939,25.07999992
5658,1966-06-28T00:00:00,0,36.00999832,25.28000069
5659,1966-06-29T00:00:00,0,36.45999908,26.14999962
5660,1966-06-30T00:00:00,0,35.91999817,25.65999985
5661,1966-01-07T00:00:00,0,36.15999985,25.70999908
5662,1966-02-07T00:00:00,0,35.86000061,25.68000031
5663,1966-03-07T00:00:00,0,36.75,25.85000038
5664,1966-04-07T00:00:00,0,37.45999908,26.21999931
5665,1966-05-07T00:00:00,0,37.43999863,26.12999916
5666,1966-06-07T00:00:00,0,36.45999908,26.44000053
5667,1966-07-07T00:00:00,3.854406834,38.70999908,26.29999924
5668,1966-08-07T00:00:00,1.666350722,37.00999832,25.38999939
5669,1966-09-07T00:00:00,1.919707298,36.50999832,24.04999924
5670,1966-10-07T00:00:00,0,35.86999893,25.14999962
5671,1966-11-07T00:00:00,0.769348383,35.47999954,25.21999931
5672,1966-12-07T00:00:00,0,35.97999954,25.37000084
5673,1966-07-13T00:00:00,12.73580551,35.38999939,24.11000061
5674,1966-07-14T00:00:00,3.179091692,34.08000183,24.25
5675,1966-07-15T00:00:00,8.350619316,33.43999863,24.02000046
5676,1966-07-16T00:00:00,8.559041977,30.21999931,23.21999931
5677,1966-07-17T00:00:00,8.620584488,27.04999924,22.05999947
5678,1966-07-18T00:00:00,2.789607525,28.26000023,22.01000023
5679,1966-07-19T00:00:00,0.384714961,28.52000046,22.45000076
5680,1966-07-20T00:00:00,0.726488769,31.20999908,23.45999908
5681,1966-07-21T00:00:00,0,33.79000092,23.42000008
5682,1966-07-22T00:00:00,6.596373558,33.36999893,23.02000046
5683,1966-07-23T00:00:00,7.885718822,29.53000069,21.95999908
5684,1966-07-24T00:00:00,4.844872952,27.17000008,22.06999969
5685,1966-07-25T00:00:00,12.61624336,27.82999992,22.20999908
5686,1966-07-26T00:00:00,9.411855698,28.12999916,21.95999908
5687,1966-07-27T00:00:00,11.04143333,28.15999985,22.04999924
5688,1966-07-28T00:00:00,6.09372139,27.93000031,21.71999931
5689,1966-07-29T00:00:00,8.962067604,24.82999992,21.59000015
5690,1966-07-30T00:00:00,0.465870559,25.95999908,21.45000076
5691,1966-07-31T00:00:00,0,25.70000076,22.59000015
5692,1966-01-08T00:00:00,0,29.14999962,22.14999962
5693,1966-02-08T00:00:00,4.072420597,30.96999931,22.56999969
5694,1966-03-08T00:00:00,4.100385666,31.39999962,22.85000038
5695,1966-04-08T00:00:00,4.291212082,32.18000031,23.03000069
5696,1966-05-08T00:00:00,0.696599841,31.82999992,23.25
5697,1966-06-08T00:00:00,3.210138321,30.70999908,22.88999939
5698,1966-07-08T00:00:00,5.897710323,29.30999947,22.48999977
5699,1966-08-08T00:00:00,0,30.02000046,22.57999992
5700,1966-09-08T00:00:00,0.465870559,31.48999977,22.87000084
5701,1966-10-08T00:00:00,0.427047968,31.64999962,23.54999924
5702,1966-11-08T00:00:00,0.746902525,33.63999939,23.14999962
5703,1966-12-08T00:00:00,0,32.31000137,23.45999908
5704,1966-08-13T00:00:00,0,34.02999878,23.75
5705,1966-08-14T00:00:00,0,32.56000137,23.07999992
5706,1966-08-15T00:00:00,0.494524896,31.20000076,22.89999962
5707,1966-08-16T00:00:00,2.610594749,31.39999962,23.14999962
5708,1966-08-17T00:00:00,0.11646764,32.99000168,23.21999931
5709,1966-08-18T00:00:00,18.70143127,30.19000053,22.71999931
5710,1966-08-19T00:00:00,3.591085434,31.54999924,22.93000031
5711,1966-08-20T00:00:00,0,29.79999924,23.22999954
5712,1966-08-21T00:00:00,6.195700169,30.61000061,23.47999954
5713,1966-08-22T00:00:00,0.53106004,31.67000008,23.89999962
5714,1966-08-23T00:00:00,0.679394484,33.20999908,23.46999931
5715,1966-08-24T00:00:00,0,32.25999832,24.25
5716,1966-08-25T00:00:00,0,33.09000015,23.45999908
5717,1966-08-26T00:00:00,0,32.31999969,23.94000053
5718,1966-08-27T00:00:00,4.483532906,32.68999863,23.68000031
5719,1966-08-28T00:00:00,36.34366608,32.29999924,22.37999916
5720,1966-08-29T00:00:00,5.763914585,30.88999939,22.01000023
5721,1966-08-30T00:00:00,22.53568268,31.12999916,21.86000061
5722,1966-08-31T00:00:00,20.11578751,29.84000015,21.79000092
5723,1966-01-09T00:00:00,20.99196625,30.36000061,21.09000015
5724,1966-02-09T00:00:00,7.126244545,27.87999916,21.35000038
5725,1966-03-09T00:00:00,13.85452843,26.65999985,21.47999954
5726,1966-04-09T00:00:00,15.42512989,26.14999962,21.34000015
5727,1966-05-09T00:00:00,16.55204582,25.56999969,21.26000023
5728,1966-06-09T00:00:00,1.001404881,25.93000031,21.68000031
5729,1966-07-09T00:00:00,0.174701437,29.27000046,21.76000023
5730,1966-08-09T00:00:00,0,30.78000069,21.31999969
5731,1966-09-09T00:00:00,0.775917053,31.95999908,22.05999947
5732,1966-10-09T00:00:00,0.155290172,31.30999947,22.64999962
5733,1966-11-09T00:00:00,0,30.87999916,22.28000069
5734,1966-12-09T00:00:00,0,30.35000038,22.04999924
5735,1966-09-13T00:00:00,0,31.19000053,21.70999908
5736,1966-09-14T00:00:00,0,31.25,21.92000008
5737,1966-09-15T00:00:00,0,32.56000137,22.78000069
5738,1966-09-16T00:00:00,0,33.63000107,24.21999931
5739,1966-09-17T00:00:00,6.03337431,34.08000183,23.5
5740,1966-09-18T00:00:00,48.18753815,33.88999939,23.22999954
5741,1966-09-19T00:00:00,0.884949088,31.04999924,23.29999924
5742,1966-09-20T00:00:00,0.36881417,31.5,23.47999954
5743,1966-09-21T00:00:00,0.183178172,30.56999969,23.12000084
5744,1966-09-22T00:00:00,0.910142899,32.79000092,22.82999992
5745,1966-09-23T00:00:00,5.708234787,32.61000061,23.09000015
5746,1966-09-24T00:00:00,0.11646764,31.77000046,22.34000015
5747,1966-09-25T00:00:00,13.37441349,30.5,21.63999939
5748,1966-09-26T00:00:00,17.03544426,31.04000092,21.44000053
5749,1966-09-27T00:00:00,12.48792839,29.51000023,22.15999985
5750,1966-09-28T00:00:00,1.39443028,28.75,21.84000015
5751,1966-09-29T00:00:00,0,30,22.32999992
5752,1966-09-30T00:00:00,0,30.48999977,21.93000031
5753,1966-01-10T00:00:00,0,32.02999878,20.59000015
5754,1966-02-10T00:00:00,0,32.84999847,21.86000061
5755,1966-03-10T00:00:00,0,32.34999847,22.56999969
5756,1966-04-10T00:00:00,0,32.24000168,22.07999992
5757,1966-05-10T00:00:00,0,33.02000046,21.48999977
5758,1966-06-10T00:00:00,0,33.83000183,21.71999931
5759,1966-07-10T00:00:00,0,32.27999878,21.07999992
5760,1966-08-10T00:00:00,0,33.02000046,22.32999992
5761,1966-09-10T00:00:00,0,34.02999878,21.68000031
5762,1966-10-10T00:00:00,0,34.02999878,22.12999916
5763,1966-11-10T00:00:00,0,34.93999863,21.48999977
5764,1966-12-10T00:00:00,3.543334961,32.56000137,21.48999977
5765,1966-10-13T00:00:00,19.68183708,31.04999924,22.69000053
5766,1966-10-14T00:00:00,22.90574455,30.34000015,22.61000061
5767,1966-10-15T00:00:00,44.65004349,30.70999908,22.02000046
5768,1966-10-16T00:00:00,6.560739994,29.39999962,21.92000008
5769,1966-10-17T00:00:00,0,30.42000008,21.67000008
5770,1966-10-18T00:00:00,5.949228764,31.54999924,21.85000038
5771,1966-10-19T00:00:00,7.642271519,31.26000023,20.72999954
5772,1966-10-20T00:00:00,0,31.40999985,20.05999947
5773,1966-10-21T00:00:00,0,31.57999992,20.62000084
5774,1966-10-22T00:00:00,0,31.36000061,20.98999977
5775,1966-10-23T00:00:00,0,32.25,19.30999947
5776,1966-10-24T00:00:00,0,33.22999954,20.11000061
5777,1966-10-25T00:00:00,0,33.63000107,20.75
5778,1966-10-26T00:00:00,0,33.25999832,20.39999962
5779,1966-10-27T00:00:00,0,32.86000061,19.09000015
5780,1966-10-28T00:00:00,0,32.16999817,16.87999916
5781,1966-10-29T00:00:00,0,31.95999908,17.22999954
5782,1966-10-30T00:00:00,0,32.15999985,18.37999916
5783,1966-10-31T00:00:00,0,31.40999985,17.80999947
5784,1966-01-11T00:00:00,0,31.86000061,17.84000015
5785,1966-02-11T00:00:00,0,30.20000076,17.95999908
5786,1966-03-11T00:00:00,0,31.79000092,17.13999939
5787,1966-04-11T00:00:00,0.659441411,30.39999962,20.81999969
5788,1966-05-11T00:00:00,2.743476629,29.23999977,21.34000015
5789,1966-06-11T00:00:00,1.15254581,28.76000023,21.48999977
5790,1966-07-11T00:00:00,3.299916267,28.01000023,20.93000031
5791,1966-08-11T00:00:00,0.155290172,28.36000061,20.48999977
5792,1966-09-11T00:00:00,0,30.79000092,19.44000053
5793,1966-10-11T00:00:00,0,31.10000038,18.46999931
5794,1966-11-11T00:00:00,2.65145731,28.79999924,20.72999954
5795,1966-12-11T00:00:00,1.711884856,28.42000008,21.26000023
5796,1966-11-13T00:00:00,3.965260983,27.37999916,20.40999985
5797,1966-11-14T00:00:00,1.249973774,28.11000061,21.26000023
5798,1966-11-15T00:00:00,17.89770317,29.72999954,21.07999992
5799,1966-11-16T00:00:00,0,30.46999931,21.35000038
5800,1966-11-17T00:00:00,0,30.68000031,20.97999954
5801,1966-11-18T00:00:00,0,30.04999924,19.67000008
5802,1966-11-19T00:00:00,0,30,19.01000023
5803,1966-11-20T00:00:00,0,29.82999992,17.86000061
5804,1966-11-21T00:00:00,0,29.09000015,18.10000038
5805,1966-11-22T00:00:00,0,29.55999947,17.28000069
5806,1966-11-23T00:00:00,0,29,19.37999916
5807,1966-11-24T00:00:00,0,30.44000053,19.94000053
5808,1966-11-25T00:00:00,0,31.26000023,20.79000092
5809,1966-11-26T00:00:00,0,30.62999916,20.59000015
5810,1966-11-27T00:00:00,0,30.89999962,20.07999992
5811,1966-11-28T00:00:00,0,30.43000031,20.25
5812,1966-11-29T00:00:00,0,28.35000038,20.81999969
5813,1966-11-30T00:00:00,0,29.12000084,21.70999908
5814,1966-01-12T00:00:00,2.467415094,28.61000061,21.28000069
5815,1966-02-12T00:00:00,23.93045235,29.28000069,20.71999931
5816,1966-03-12T00:00:00,34.4775238,29.06999969,20.29000092
5817,1966-04-12T00:00:00,0.803413868,29.14999962,20.37000084
5818,1966-05-12T00:00:00,0,28.97999954,19.97999954
5819,1966-06-12T00:00:00,0,29.5,19.54000092
5820,1966-07-12T00:00:00,0,29.32999992,17.75
5821,1966-08-12T00:00:00,0,29.31999969,17.79000092
5822,1966-09-12T00:00:00,0,28.17000008,15.75
5823,1966-10-12T00:00:00,0,28.14999962,17.62999916
5824,1966-11-12T00:00:00,0,27.72999954,15.07999992
5825,1966-12-12T00:00:00,0,28.10000038,13.67000008
5826,1966-12-13T00:00:00,0,26.95999908,10.56000042
5827,1966-12-14T00:00:00,0,26.53000069,10.19999981
5828,1966-12-15T00:00:00,0,27.87999916,10.75
5829,1966-12-16T00:00:00,0,27.81999969,11.60000038
5830,1966-12-17T00:00:00,0,28.18000031,12.28999996
5831,1966-12-18T00:00:00,0,28.02000046,12.48999977
5832,1966-12-19T00:00:00,0,28.68000031,13.57999992
5833,1966-12-20T00:00:00,0,29.45999908,15.19999981
5834,1966-12-21T00:00:00,0,28.11000061,13.44999981
5835,1966-12-22T00:00:00,0,29.80999947,13.27000046
5836,1966-12-23T00:00:00,0,29.98999977,13.01000023
5837,1966-12-24T00:00:00,0,29.35000038,13.10000038
5838,1966-12-25T00:00:00,0,29.06999969,14.10000038
5839,1966-12-26T00:00:00,0,28.22999954,14.46000004
5840,1966-12-27T00:00:00,0,27.45000076,13.71000004
5841,1966-12-28T00:00:00,0,28.60000038,13.68000031
5842,1966-12-29T00:00:00,0,28.26000023,14.07999992
5843,1966-12-30T00:00:00,0,27.97999954,14.97999954
5844,1966-12-31T00:00:00,0,28.37000084,15.60999966
5845,1967-01-01T00:00:00,0,28.37999916,14.72999954
5846,1967-02-01T00:00:00,0,28.12999916,14.39000034
5847,1967-03-01T00:00:00,0,27.44000053,14.55000019
5848,1967-04-01T00:00:00,0,28.68000031,15.35999966
5849,1967-05-01T00:00:00,0,27.45999908,14.10999966
5850,1967-06-01T00:00:00,0,26.68000031,12.63000011
5851,1967-07-01T00:00:00,0,27.60000038,14.52999973
5852,1967-08-01T00:00:00,0,28.87000084,16.67000008
5853,1967-09-01T00:00:00,0,28.85000038,18.22999954
5854,1967-10-01T00:00:00,0,27.43000031,20.04000092
5855,1967-11-01T00:00:00,0,28.06999969,20.25
5856,1967-12-01T00:00:00,0,30.20000076,19.72999954
5857,1967-01-13T00:00:00,0,31.18000031,18.54999924
5858,1967-01-14T00:00:00,0,29.80999947,16.36000061
5859,1967-01-15T00:00:00,0,29.97999954,19.07999992
5860,1967-01-16T00:00:00,0,29.21999931,18.37999916
5861,1967-01-17T00:00:00,0,29.23999977,16.75
5862,1967-01-18T00:00:00,0,29.68000031,16.67000008
5863,1967-01-19T00:00:00,0,29.71999931,16.05999947
5864,1967-01-20T00:00:00,0,29.81999969,16.37000084
5865,1967-01-21T00:00:00,0,29.69000053,16.69000053
5866,1967-01-22T00:00:00,0,28.82999992,15.47000027
5867,1967-01-23T00:00:00,0,28.51000023,14.51000023
5868,1967-01-24T00:00:00,0,29.5,13.14999962
5869,1967-01-25T00:00:00,0,30.55999947,14.52000046
5870,1967-01-26T00:00:00,0,31.31999969,15.40999985
5871,1967-01-27T00:00:00,0,31.46999931,16.85000038
5872,1967-01-28T00:00:00,0,31.95000076,15.89000034
5873,1967-01-29T00:00:00,0,31.88999939,16.47999954
5874,1967-01-30T00:00:00,0,30.88999939,15.77000046
5875,1967-01-31T00:00:00,0,30.28000069,14.13000011
5876,1967-01-02T00:00:00,0,30.39999962,12.48999977
5877,1967-02-02T00:00:00,0,31.06999969,13
5878,1967-03-02T00:00:00,0,30.75,13.96000004
5879,1967-04-02T00:00:00,0,30.47999954,13.78999996
5880,1967-05-02T00:00:00,0,31.73999977,13.77000046
5881,1967-06-02T00:00:00,0,32.31000137,13.93000031
5882,1967-07-02T00:00:00,0,33.74000168,14.82999992
5883,1967-08-02T00:00:00,0,33.72999954,15.56999969
5884,1967-09-02T00:00:00,0,35.20999908,16.29000092
5885,1967-10-02T00:00:00,0,34.93000031,16.78000069
5886,1967-11-02T00:00:00,0,34.27999878,17.88999939
5887,1967-12-02T00:00:00,0,34.13000107,17.19000053
5888,1967-02-13T00:00:00,0,32.95000076,17.12000084
5889,1967-02-14T00:00:00,0,31.96999931,16.23999977
5890,1967-02-15T00:00:00,0,31.65999985,16.13999939
5891,1967-02-16T00:00:00,0,32.74000168,15.76000023
5892,1967-02-17T00:00:00,0,33.45000076,15.05000019
5893,1967-02-18T00:00:00,0,33.06000137,16.85000038
5894,1967-02-19T00:00:00,0,34.18999863,17.20000076
5895,1967-02-20T00:00:00,0,35.36000061,17.46999931
5896,1967-02-21T00:00:00,0,35.75999832,18.17000008
5897,1967-02-22T00:00:00,0,35.65000153,18.68000031
5898,1967-02-23T00:00:00,0,35.08000183,18.39999962
5899,1967-02-24T00:00:00,0,35.5,17.54000092
5900,1967-02-25T00:00:00,0,36.38000107,18.18000031
5901,1967-02-26T00:00:00,0,36.24000168,19.25
5902,1967-02-27T00:00:00,0,35.20999908,17.87999916
5903,1967-02-28T00:00:00,0,34.09999847,18.06999969
5904,1967-01-03T00:00:00,0,32.18999863,17.54000092
5905,1967-02-03T00:00:00,0,33.74000168,17.53000069
5906,1967-03-03T00:00:00,0,33.90999985,17.38999939
5907,1967-04-03T00:00:00,0,35.47000122,18.10000038
5908,1967-05-03T00:00:00,0,37.38000107,18.94000053
5909,1967-06-03T00:00:00,0,37.63999939,20.17000008
5910,1967-07-03T00:00:00,0,35.91999817,20.77000046
5911,1967-08-03T00:00:00,0,35.61000061,20
5912,1967-09-03T00:00:00,0,36.25999832,20.29000092
5913,1967-10-03T00:00:00,0,35.43999863,19.29999924
5914,1967-11-03T00:00:00,0,34.75999832,20.72999954
5915,1967-12-03T00:00:00,0,34.22000122,17.15999985
5916,1967-03-13T00:00:00,0,33.02999878,17.52000046
5917,1967-03-14T00:00:00,0,31.94000053,16.28000069
5918,1967-03-15T00:00:00,0,31.54999924,16.44000053
5919,1967-03-16T00:00:00,0,33.58000183,15.85999966
5920,1967-03-17T00:00:00,2.312659025,33.75999832,15.27000046
5921,1967-03-18T00:00:00,15.23372364,33.18999863,16.96999931
5922,1967-03-19T00:00:00,10.21676922,34.38000107,17.36000061
5923,1967-03-20T00:00:00,0,35.38000107,17.26000023
5924,1967-03-21T00:00:00,0,31.73999977,18.68000031
5925,1967-03-22T00:00:00,0,33.97000122,21.30999947
5926,1967-03-23T00:00:00,0,34.56999969,21.65999985
5927,1967-03-24T00:00:00,2.958674192,32.77000046,21.34000015
5928,1967-03-25T00:00:00,5.050570011,33.61999893,21.32999992
5929,1967-03-26T00:00:00,1.304228663,31.31999969,21.72999954
5930,1967-03-27T00:00:00,0,34.77000046,22.40999985
5931,1967-03-28T00:00:00,1.048208714,34.47000122,22.46999931
5932,1967-03-29T00:00:00,0,35.20000076,22.04999924
5933,1967-03-30T00:00:00,0,34.52999878,23.01000023
5934,1967-03-31T00:00:00,0,37.41999817,23.68000031
5935,1967-01-04T00:00:00,0,38.38999939,24.75
5936,1967-02-04T00:00:00,13.01097012,37.49000168,25.39999962
5937,1967-03-04T00:00:00,0,37.56999969,23.20000076
5938,1967-04-04T00:00:00,0,38.20000076,25.70000076
5939,1967-05-04T00:00:00,0,37.95999908,25.5
5940,1967-06-04T00:00:00,0,38.59999847,25.54000092
5941,1967-07-04T00:00:00,4.844315052,37.65999985,24.80999947
5942,1967-08-04T00:00:00,0.271757811,37.59999847,24.59000015
5943,1967-09-04T00:00:00,0,36.29000092,22.92000008
5944,1967-10-04T00:00:00,0,36.54000092,22.60000038
5945,1967-11-04T00:00:00,0,38.11999893,24.62000084
5946,1967-12-04T00:00:00,0,38.31999969,23.87999916
5947,1967-04-13T00:00:00,0,38.86000061,23.87000084
5948,1967-04-14T00:00:00,0,39.45000076,24.04000092
5949,1967-04-15T00:00:00,0.241795197,39.90999985,24.29000092
5950,1967-04-16T00:00:00,0,40.34999847,25.12000084
5951,1967-04-17T00:00:00,0,40.59999847,25.21999931
5952,1967-04-18T00:00:00,0,40.77000046,25.98999977
5953,1967-04-19T00:00:00,0,40.77000046,25.36000061
5954,1967-04-20T00:00:00,0,40.72000122,24.86000061
